id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_actions,first_action_date,last_action_date,click_count,reply_count,email_interaction_length_days,action_count_lag_1,action_count_lag_2,action_count_lag_5,action_count_lag_7,action_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_interaction_rate,cumulative_action_count,cumulative_click_count,cumulative_reply_count,days_since_last_action,avg_time_between_interactions,D&B_Score
2123,0,0,0,0,0,1,29.0,0,0,0,0,1,0,FoodBeverage,NY,2,2020-10-29 14:06:56+00:00,2022-07-20 01:40:15+00:00,2,0,628,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,339.50764655904845,628.0,HIGH
2194,1,0,0,0,0,1,16.0,0,0,0,0,1,0,FoodBeverage,OH,6,2020-05-07 13:04:23+00:00,2023-11-27 17:34:13+00:00,2,4,1299,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.6666666666666666,2.8333333333333335,224.6692155196828,259.4,HIGH
2271,1,0,0,0,0,1,11.0,0,0,0,0,1,0,FoodBeverage,OK,1,2022-09-26 20:53:20+00:00,2022-09-26 20:53:20+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2733,1,0,0,0,0,1,20.0,0,0,0,0,1,0,FoodBeverage,TX,1,2022-03-01 16:16:33+00:00,2022-03-01 16:16:33+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2917,1,0,0,0,0,0,6.0,0,0,1,0,1,0,FoodBeverage,WA,10,2021-05-24 20:37:29+00:00,2024-01-18 16:22:36+00:00,4,6,968,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,3.0,2.5,101.50152931180969,107.11111111111111,HIGH
354,1,0,0,0,0,1,64.0,0,0,0,1,1,0,FieldServices,AK,1,2023-08-16 22:25:02+00:00,2023-08-16 22:25:02+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
370,1,0,0,0,0,1,11.0,0,0,0,0,1,0,FieldServices,AL,1,2022-08-15 18:55:43+00:00,2022-08-15 18:55:43+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
375,1,0,0,0,0,1,17.0,0,0,0,0,1,0,FieldServices,AL,2,2023-11-09 16:15:15+00:00,2023-11-14 17:15:57+00:00,0,2,5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,28.00764655904843,5.0,HIGH
380,1,0,0,0,0,1,50.0,0,0,0,1,1,0,FieldServices,AL,1,2022-06-15 16:46:49+00:00,2022-06-15 16:46:49+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
464,1,0,0,0,0,0,12.0,0,0,1,0,1,0,FieldServices,AZ,2,2021-09-23 19:15:46+00:00,2023-03-01 20:21:30+00:00,2,0,524,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,287.50764655904845,524.0,HIGH
511,1,0,0,0,0,0,2.0,0,0,0,0,0,1,FieldServices,BC,2,2020-06-11 12:13:01+00:00,2020-06-12 06:43:19+00:00,2,0,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,25.50764655904843,0.0,HIGH
755,1,0,0,0,0,0,15.0,0,0,0,0,1,0,FieldServices,CA,2,2020-09-21 14:50:07+00:00,2020-10-19 18:14:26+00:00,2,0,28,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,39.507646559048425,28.0,HIGH
765,0,0,0,0,0,1,20.0,0,0,0,0,1,0,FieldServices,CA,4,2021-01-21 15:56:43+00:00,2022-03-17 20:54:52+00:00,1,3,420,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.0,1.5,117.50382327952421,139.66666666666666,HIGH
772,1,0,0,0,0,1,21.0,0,0,1,0,1,0,FieldServices,CA,1,2021-09-20 15:06:24+00:00,2021-09-20 15:06:24+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
775,1,0,0,0,0,1,22.0,0,0,1,0,1,0,FieldServices,CA,6,2022-05-05 16:29:27+00:00,2022-05-19 17:09:55+00:00,3,3,14,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,1.3333333333333333,2.1666666666666665,10.502548853016142,2.4,HIGH
794,1,0,0,0,0,1,25.0,0,0,0,0,1,0,FieldServices,CA,5,2022-04-06 18:22:29+00:00,2022-07-09 00:32:15+00:00,0,5,93,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,28.60305862361937,23.0,HIGH
797,1,0,0,0,0,1,25.0,0,0,0,0,1,0,FieldServices,CA,3,2021-07-20 13:37:47+00:00,2023-10-19 15:23:01+00:00,0,3,821,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,290.3384310393656,410.0,HIGH
821,1,0,0,0,0,1,68.0,0,0,0,1,1,0,FieldServices,CA,12,2021-12-17 16:23:58+00:00,2024-01-17 23:37:46+00:00,5,7,761,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.4166666666666667,1.0,0.0,1.0,1.0,6.5,2.0,4.5,67.3346077598414,68.81818181818181,HIGH
981,1,0,0,0,0,1,4.0,0,0,0,0,1,0,FieldServices,FL,1,2020-11-11 23:04:30+00:00,2020-11-11 23:04:30+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
1068,1,0,0,0,0,1,36.0,0,0,0,1,1,0,FieldServices,FL,1,2021-07-27 18:04:57+00:00,2021-07-27 18:04:57+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
1137,1,0,0,0,0,1,17.0,0,0,0,0,1,0,FieldServices,GA,1,2022-03-28 12:24:24+00:00,2022-03-28 12:24:24+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
1162,1,0,0,0,0,1,53.0,0,0,0,1,1,0,FieldServices,GA,2,2022-09-07 16:14:22+00:00,2023-03-09 14:06:33+00:00,0,2,182,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,116.50764655904842,182.0,HIGH
1277,1,0,0,0,0,1,18.0,0,0,0,0,1,0,FieldServices,IL,2,2023-11-21 15:28:53+00:00,2023-11-21 16:08:42+00:00,0,2,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,25.50764655904843,0.0,HIGH
1320,1,0,0,0,0,0,5.0,0,0,0,0,1,0,FieldServices,IN,2,2021-09-22 12:23:23+00:00,2021-10-19 12:27:31+00:00,1,1,27,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,39.007646559048425,27.0,HIGH
1363,0,0,0,0,0,1,400.0,0,1,0,0,1,0,FieldServices,IN,1,2023-08-09 17:57:59+00:00,2023-08-09 17:57:59+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
1441,1,0,0,0,0,1,25.0,0,0,0,0,1,0,FieldServices,KY,1,2022-01-04 17:23:34+00:00,2022-01-04 17:23:34+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
1513,1,0,0,0,0,1,29.0,0,0,0,0,1,0,FieldServices,MA,7,2020-06-05 12:48:34+00:00,2021-04-16 16:37:40+00:00,0,7,315,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,52.002184731156696,52.166666666666664,HIGH
1596,1,0,0,0,0,1,87.0,0,0,0,0,1,0,FieldServices,MI,1,2023-04-18 18:05:35+00:00,2023-04-18 18:05:35+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
1633,1,0,0,0,0,1,11.0,0,0,0,0,1,0,FieldServices,MI,1,2020-05-18 16:44:45+00:00,2020-05-18 16:44:45+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
1659,1,0,0,0,0,1,40.0,0,0,0,1,1,0,FieldServices,MI,4,2021-02-15 13:55:16+00:00,2022-09-01 19:27:34+00:00,1,3,563,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.0,1.5,153.50382327952423,187.66666666666666,HIGH
1713,1,0,0,0,0,1,12.0,0,0,1,0,1,0,FieldServices,MN,4,2022-06-23 18:42:49+00:00,2023-08-17 12:17:45+00:00,1,3,419,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.75,1.75,117.00382327952421,139.0,HIGH
1724,0,0,0,0,1,1,80.0,0,0,0,1,1,0,FieldServices,MN,2,2021-09-21 22:32:27+00:00,2021-09-27 13:51:57+00:00,0,2,5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,28.00764655904843,5.0,HIGH
1794,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FieldServices,MS,4,2021-08-06 19:57:34+00:00,2021-09-13 17:33:16+00:00,1,3,37,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.75,1.75,22.003823279524212,12.333333333333334,HIGH
1801,1,0,0,0,0,1,29.0,0,0,0,0,1,0,FieldServices,MS,1,2020-05-14 16:38:38+00:00,2020-05-14 16:38:38+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
1831,1,0,0,0,0,1,4.0,0,0,0,0,1,0,FieldServices,NC,1,2024-03-01 16:16:14+00:00,2024-03-01 16:16:14+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
1984,1,0,0,0,0,1,17.0,0,0,1,0,1,0,FieldServices,NJ,2,2022-08-08 13:46:27+00:00,2023-09-29 09:12:54+00:00,2,0,416,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,233.50764655904842,416.0,HIGH
1990,1,0,0,0,0,1,27.0,0,0,1,0,1,0,FieldServices,NJ,4,2020-08-11 17:04:50+00:00,2021-07-01 02:57:11+00:00,0,4,323,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.0,2.5,93.25382327952421,107.33333333333333,HIGH
2002,1,0,0,0,0,1,37.0,0,0,0,1,1,0,FieldServices,NJ,2,2021-04-20 14:59:33+00:00,2021-04-20 14:59:33+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,25.50764655904843,0.0,HIGH
2062,1,0,0,0,0,0,4.0,0,0,0,0,1,0,FieldServices,NY,1,2020-05-21 14:39:12+00:00,2020-05-21 14:39:12+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2115,1,0,0,0,0,1,20.0,0,0,0,0,1,0,FieldServices,NY,3,2021-04-14 16:45:23+00:00,2022-04-05 23:33:55+00:00,1,2,356,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,135.67176437269896,178.0,HIGH
2124,1,0,0,0,0,1,30.0,0,0,0,0,1,0,FieldServices,NY,3,2020-07-27 18:21:58+00:00,2020-08-17 16:47:08+00:00,2,1,20,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.6666666666666667,0.3333333333333333,23.67176437269895,10.0,HIGH
2140,1,0,0,0,0,1,70.0,0,0,0,1,1,0,FieldServices,NY,4,2021-12-02 15:19:54+00:00,2023-12-11 16:48:07+00:00,2,2,739,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.5,1.0,197.00382327952423,245.66666666666666,HIGH
2191,1,0,0,0,0,1,15.0,0,0,0,0,1,0,FieldServices,OH,4,2021-02-23 14:30:05+00:00,2022-05-17 17:18:32+00:00,0,4,448,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.0,2.5,124.25382327952421,148.66666666666666,HIGH
2195,1,0,0,0,0,1,18.0,0,0,0,0,1,0,FieldServices,OH,2,2023-09-05 18:20:55+00:00,2024-01-05 19:43:17+00:00,0,2,122,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,86.50764655904842,122.0,HIGH
2209,0,0,1,0,0,1,44.0,0,1,0,0,1,0,FieldServices,OH,3,2020-09-03 15:15:24+00:00,2023-02-14 18:39:19+00:00,1,2,894,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,314.671764372699,446.5,HIGH
2231,0,0,0,0,0,1,180.0,0,1,0,0,1,0,FieldServices,OH,4,2020-09-16 12:52:45+00:00,2021-09-28 20:25:18+00:00,0,4,377,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.0,2.5,107.00382327952421,125.66666666666667,HIGH
2270,1,0,0,0,0,1,10.0,0,0,0,0,1,0,FieldServices,OK,1,2022-04-22 15:19:50+00:00,2022-04-22 15:19:50+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2335,1,0,0,0,0,1,28.0,0,0,1,0,0,1,FieldServices,ON,7,2022-03-30 13:47:07+00:00,2023-06-26 18:50:23+00:00,6,1,453,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,3.7142857142857144,0.2857142857142857,71.71647044544241,75.16666666666667,HIGH
2382,0,0,0,0,0,1,51.0,0,0,0,1,1,0,FieldServices,OR,5,2022-02-11 16:46:41+00:00,2023-06-12 16:29:54+00:00,1,4,485,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.2,2.8,106.80305862361938,120.75,HIGH
2387,1,0,0,0,0,1,0.0,0,0,0,0,1,0,FieldServices,PA,2,2021-01-13 17:37:04+00:00,2021-01-13 18:06:43+00:00,0,2,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,25.50764655904843,0.0,HIGH
2390,1,0,0,0,0,0,3.0,0,0,0,0,1,0,FieldServices,PA,2,2021-03-31 20:56:13+00:00,2021-04-08 11:03:28+00:00,1,1,7,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,29.00764655904843,7.0,HIGH
2428,1,0,0,0,0,1,10.0,0,0,0,0,1,0,FieldServices,PA,1,2020-09-11 13:38:26+00:00,2020-09-11 13:38:26+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2459,0,0,0,1,0,1,960.0,0,0,0,1,1,0,FieldServices,PA,4,2020-10-07 13:12:53+00:00,2023-12-06 23:16:59+00:00,2,2,1155,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.25,1.25,301.5038232795242,385.0,HIGH
2483,0,0,0,0,1,1,2500.0,1,0,0,0,0,1,FieldServices,QC,5,2021-08-06 11:43:01+00:00,2022-02-24 21:42:39+00:00,3,2,202,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.8,1.2,50.40305862361937,50.25,HIGH
2519,1,0,0,0,0,0,13.0,0,0,0,0,1,0,FieldServices,SC,5,2021-11-15 11:19:06+00:00,2023-08-25 16:12:32+00:00,1,4,648,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.2,2.8,139.60305862361938,161.75,HIGH
2529,1,0,0,0,0,1,33.0,0,0,0,1,1,0,FieldServices,SC,2,2022-06-17 18:53:37+00:00,2022-06-17 18:53:37+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,25.50764655904843,0.0,HIGH
2530,0,0,0,0,0,1,33.0,0,0,0,1,1,0,FieldServices,SC,2,2022-03-16 18:31:36+00:00,2022-05-17 18:00:31+00:00,1,1,61,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,56.007646559048425,61.0,HIGH
2531,1,0,0,0,0,1,35.0,0,0,0,1,1,0,FieldServices,SC,3,2020-11-23 20:22:40+00:00,2021-03-08 14:05:19+00:00,0,3,104,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,51.33843103936562,51.5,HIGH
2542,1,0,0,0,0,1,30.0,0,0,0,0,1,0,FieldServices,SD,1,2021-02-25 17:09:40+00:00,2021-02-25 17:09:40+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2588,0,0,0,0,0,1,19.0,0,0,1,0,1,0,FieldServices,TN,1,2023-11-06 19:58:51+00:00,2023-11-06 19:58:51+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2691,1,0,0,0,0,0,8.0,0,0,0,0,1,0,FieldServices,TX,2,2021-01-14 21:07:36+00:00,2021-01-18 14:04:37+00:00,1,1,3,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,27.00764655904843,3.0,HIGH
2703,1,0,0,0,0,1,11.0,0,0,0,0,1,0,FieldServices,TX,1,2022-10-05 14:22:03+00:00,2022-10-05 14:22:03+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2709,1,0,0,0,0,0,11.0,0,0,1,0,1,0,FieldServices,TX,1,2021-09-08 17:47:06+00:00,2021-09-08 17:47:06+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2719,1,0,0,0,0,1,13.0,0,0,1,0,1,0,FieldServices,TX,3,2023-04-24 14:20:45+00:00,2024-01-30 18:56:34+00:00,0,3,281,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,110.33843103936562,140.0,HIGH
2762,1,0,0,0,0,1,40.0,0,0,0,1,1,0,FieldServices,TX,1,2021-01-18 18:53:06+00:00,2021-01-18 18:53:06+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2764,1,0,0,0,0,1,42.0,0,0,0,1,1,0,FieldServices,TX,2,2020-09-24 23:14:23+00:00,2023-04-24 16:23:42+00:00,1,1,941,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,496.00764655904845,941.0,HIGH
2767,0,0,0,0,0,1,50.0,0,0,0,1,1,0,FieldServices,TX,3,2020-05-11 21:14:23+00:00,2023-01-09 14:27:01+00:00,0,3,972,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,340.671764372699,485.5,HIGH
2821,1,0,0,0,0,1,48.0,0,0,0,1,1,0,FieldServices,UT,1,2021-09-08 13:12:08+00:00,2021-09-08 13:12:08+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2824,1,0,0,0,0,1,3.0,0,0,0,0,1,0,FieldServices,VA,1,2020-07-20 13:06:03+00:00,2020-07-20 13:06:03+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2993,1,0,0,0,0,1,18.0,0,0,0,0,1,0,FieldServices,WI,3,2022-03-07 15:14:14+00:00,2023-10-31 15:21:23+00:00,1,2,603,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,217.67176437269896,301.0,HIGH
3000,1,0,0,0,0,1,38.0,0,0,0,1,1,0,FieldServices,WI,2,2020-12-23 14:08:59+00:00,2023-08-17 15:10:40+00:00,1,1,967,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,509.00764655904845,967.0,HIGH
3005,0,0,0,0,0,1,64.0,0,0,0,1,1,0,FieldServices,WI,4,2020-07-09 14:36:26+00:00,2024-03-06 15:04:57+00:00,1,3,1336,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.75,1.75,346.5038232795242,445.0,HIGH
3023,0,0,0,0,0,1,25.0,0,0,0,0,1,0,FieldServices,WV,3,2021-03-23 06:01:10+00:00,2021-03-29 13:11:51+00:00,3,0,6,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,18.671764372698952,2.5,HIGH
1532,1,0,0,0,0,1,75.0,0,0,0,1,0,1,EducationalServices,MB,1,2021-11-17 18:44:24+00:00,2021-11-17 18:44:24+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2787,1,0,0,0,0,1,35.0,0,0,0,1,1,0,EducationalServices,TX,1,2022-08-29 13:00:31+00:00,2022-08-29 13:00:31+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
803,1,0,0,0,0,1,29.0,0,0,1,0,1,0,ConsumerProducts,CA,1,2022-08-23 11:36:12+00:00,2022-08-23 11:36:12+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
945,1,0,0,0,0,1,25.0,0,0,0,0,1,0,ConsumerProducts,DC,8,2020-07-20 16:58:13+00:00,2021-05-20 18:27:48+00:00,3,5,304,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,2.375,2.125,44.126911639762106,43.142857142857146,HIGH
1725,0,0,0,0,0,1,80.0,0,0,0,1,1,0,ConsumerProducts,MN,44,2020-09-11 16:58:03+00:00,2023-12-19 17:50:58+00:00,35,9,1194,0.9772727272727273,0.9545454545454546,0.8863636363636364,0.8409090909090909,1.0,0.0,1.0,1.0,22.5,15.727272727272727,6.7727272727272725,27.977620298138564,27.441860465116278,HIGH
2201,0,0,0,0,0,1,25.0,0,0,0,0,1,0,ConsumerProducts,OH,1,2023-05-15 15:31:11+00:00,2023-05-15 15:31:11+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
2331,1,0,0,0,0,1,22.0,0,0,1,0,0,1,ConsumerProducts,ON,2,2023-06-05 16:17:37+00:00,2023-06-08 14:36:58+00:00,0,2,2,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,26.50764655904843,2.0,HIGH
2725,1,0,0,0,0,1,15.0,0,0,0,0,1,0,ConsumerProducts,TX,1,2020-07-17 15:53:25+00:00,2020-07-17 15:53:25+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
2885,1,0,0,0,0,1,150.0,0,0,0,1,1,0,ConsumerProducts,VA,1,2024-02-16 15:55:09+00:00,2024-02-16 15:55:09+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
3011,0,0,0,0,0,1,3.0,0,0,0,0,1,0,ConsumerProducts,WV,1,2021-09-28 00:12:14+00:00,2021-09-28 00:12:14+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
336,1,0,0,0,0,1,30.0,0,0,1,0,0,1,Construction,AB,2,2022-11-23 14:02:41+00:00,2022-12-15 23:32:48+00:00,1,1,22,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,36.507646559048425,22.0,HIGH
381,1,0,0,0,0,1,80.0,0,0,0,1,1,0,Construction,AL,1,2022-06-21 18:11:21+00:00,2022-06-21 18:11:21+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
402,1,0,0,0,0,1,12.0,0,0,0,0,1,0,Construction,AR,3,2022-01-04 15:07:11+00:00,2022-05-13 15:17:51+00:00,0,3,129,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,59.67176437269895,64.0,HIGH
477,1,0,0,0,0,1,19.0,0,0,0,0,1,0,Construction,AZ,3,2023-08-24 12:07:09+00:00,2023-08-25 14:28:32+00:00,1,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,17.33843103936562,0.5,HIGH
562,1,0,0,0,0,1,16.0,0,0,0,0,0,1,Construction,BC,3,2023-06-13 16:21:58+00:00,2023-11-13 23:38:14+00:00,1,2,153,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,68.00509770603229,76.5,HIGH
584,1,0,0,0,0,1,87.0,0,0,0,0,1,0,Construction,CA,1,2020-08-21 13:48:24+00:00,2020-08-21 13:48:24+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH
666,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,CA,1,2021-11-10 00:47:41+00:00,2021-11-10 00:47:41+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH
742,1,0,0,0,0,0,12.0,0,0,0,0,1,0,Construction,CA,2,2022-03-23 13:01:12+00:00,2023-08-02 13:57:47+00:00,2,0,497,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,274.00764655904845,497.0,HIGH
790,0,0,0,0,0,1,24.0,0,0,0,0,1,0,Construction,CA,7,2020-08-17 14:57:50+00:00,2021-06-07 14:34:09+00:00,3,4,293,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,1.4285714285714286,2.5714285714285716,49.145041874013835,48.833333333333336,HIGH
